Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_009_Line_Y_36.032km,SPL3SMP_009_Sample_X_36.032km,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_soil_moisture_dca,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Recommended_Quality_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Attempted_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Successful_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Retrieval_Successful_FT_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_dca_Undefined_Description
none,southwest,39.3,-8.15,2024-01-29,h00v00,74.0,460.0,0.2952362,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-01-30,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-01-31,h00v00,74.0,460.0,0.2613885,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-01,h00v00,74.0,460.0,0.2912852,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-02,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-03,h00v00,74.0,460.0,0.2634858,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-04,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-05,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-06,h00v00,74.0,460.0,0.2684852,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-07,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-08,h00v00,74.0,460.0,0.246659,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-09,h00v00,74.0,460.0,0.3437563,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-10,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-11,h00v00,74.0,460.0,0.3125143,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-12,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-13,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-14,h00v00,74.0,460.0,0.3244679,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-15,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-16,h00v00,74.0,460.0,0.3138864,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-17,h00v00,74.0,460.0,0.3285619,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-18,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-19,h00v00,74.0,460.0,0.3031481,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-20,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-21,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-22,h00v00,74.0,460.0,0.2567444,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-23,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-24,h00v00,74.0,460.0,0.2965314,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-25,h00v00,74.0,460.0,0.328324,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-26,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-27,h00v00,74.0,460.0,0.3048208,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-28,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-02-29,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-01,h00v00,74.0,460.0,0.27,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-02,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-03,h00v00,74.0,460.0,0.3194247,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-04,h00v00,74.0,460.0,0.2839519,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-05,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-06,h00v00,74.0,460.0,0.2896475,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-07,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-08,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-09,h00v00,74.0,460.0,0.3958213,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-10,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-11,h00v00,74.0,460.0,0.3454681,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-12,h00v00,74.0,460.0,0.3279378,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-13,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-14,h00v00,74.0,460.0,0.2609359,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-15,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-16,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-17,h00v00,74.0,460.0,0.2719549,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-18,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-19,h00v00,74.0,460.0,0.2664734,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-20,h00v00,74.0,460.0,0.2541424,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-21,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-22,h00v00,74.0,460.0,0.2486057,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-23,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-24,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-25,h00v00,74.0,460.0,0.2428995,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-26,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-27,h00v00,74.0,460.0,0.2816859,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-28,h00v00,74.0,460.0,0.3667572,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-29,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-30,h00v00,74.0,460.0,0.2964859,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-03-31,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-01,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-02,h00v00,74.0,460.0,0.3001064,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-03,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-04,h00v00,74.0,460.0,0.3145613,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-05,h00v00,74.0,460.0,0.2712877,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-06,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-07,h00v00,74.0,460.0,0.3253248,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-08,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-09,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-10,h00v00,74.0,460.0,0.2938007,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-11,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-12,h00v00,74.0,460.0,0.231844,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-13,h00v00,74.0,460.0,0.2409244,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-14,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-15,h00v00,74.0,460.0,0.2069573,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-16,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-17,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-18,h00v00,74.0,460.0,0.1550723,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-19,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-20,h00v00,74.0,460.0,0.1614444,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-21,h00v00,74.0,460.0,0.1684941,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-22,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-23,h00v00,74.0,460.0,0.1628771,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-24,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-25,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-26,h00v00,74.0,460.0,0.1219268,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-27,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-28,h00v00,74.0,460.0,0.1464226,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-29,h00v00,74.0,460.0,0.1377878,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-04-30,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-01,h00v00,74.0,460.0,0.1737697,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-02,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-03,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-04,h00v00,74.0,460.0,0.1389738,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-05,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-06,h00v00,74.0,460.0,0.1404658,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-07,h00v00,74.0,460.0,0.119096,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-08,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-09,h00v00,74.0,460.0,0.1073684,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-10,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-11,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-12,h00v00,74.0,460.0,0.0905567,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-13,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-14,h00v00,74.0,460.0,0.0914263,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-15,h00v00,74.0,460.0,0.0828242,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-16,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-17,h00v00,74.0,460.0,0.1258387,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-18,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-19,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-20,h00v00,74.0,460.0,0.0808116,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-21,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-22,h00v00,74.0,460.0,0.0749912,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-23,h00v00,74.0,460.0,0.0918907,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-24,h00v00,74.0,460.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
none,southwest,39.3,-8.15,2024-05-25,h00v00,74.0,460.0,0.0930402,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not Used
